bt_date,n_players,field_hit1_rate,field_hit2_rate,field_avg_actual,n_field,top_5_hit1_rate,top_5_hit2_rate,top_5_avg_actual,top_5_lift_hit1,top_5_lift_hit2,top_5_lift_avg,top_10_hit1_rate,top_10_hit2_rate,top_10_avg_actual,top_10_lift_hit1,top_10_lift_hit2,top_10_lift_avg,top_20_hit1_rate,top_20_hit2_rate,top_20_avg_actual,top_20_lift_hit1,top_20_lift_hit2,top_20_lift_avg,v1_top_5_hit1_rate,v1_top_5_hit2_rate,v1_top_5_avg_actual,v1_top_5_lift_hit1,v1_top_5_lift_hit2,v1_top_5_lift_avg,v1_top_10_hit1_rate,v1_top_10_hit2_rate,v1_top_10_avg_actual,v1_top_10_lift_hit1,v1_top_10_lift_hit2,v1_top_10_lift_avg,v1_top_20_hit1_rate,v1_top_20_hit2_rate,v1_top_20_avg_actual,v1_top_20_lift_hit1,v1_top_20_lift_hit2,v1_top_20_lift_avg,std_top_5_hit1_rate,std_top_5_hit2_rate,std_top_5_avg_actual,std_top_5_lift_hit1,std_top_5_lift_hit2,std_top_5_lift_avg,std_top_10_hit1_rate,std_top_10_hit2_rate,std_top_10_avg_actual,std_top_10_lift_hit1,std_top_10_lift_hit2,std_top_10_lift_avg,std_top_20_hit1_rate,std_top_20_hit2_rate,std_top_20_avg_actual,std_top_20_lift_hit1,std_top_20_lift_hit2,std_top_20_lift_avg,bkt_rare_pct_field,bkt_rare_pct_top10,bkt_rare_hit1_rate,bkt_occasional_pct_field,bkt_occasional_pct_top10,bkt_occasional_hit1_rate,bkt_star_pct_field,bkt_star_pct_top10,bkt_star_hit1_rate,calibration_80,mae,spearman_elfies_v2,spearman_elfies_v1,spearman_elfies_standout,bkt_reliable_pct_field,bkt_reliable_pct_top10,bkt_reliable_hit1_rate
2026-03-16,238,0.2983,0.0714,0.3908,238,0.6,0.0,0.6,2.0113,0.0,1.5355,0.7,0.1,0.9,2.3465,1.4,2.3032,0.7,0.15,0.95,2.3465,2.1,2.4312,0.6,0.0,0.6,2.0113,0.0,1.5355,0.8,0.1,1.0,2.6817,1.4,2.5591,0.65,0.2,0.95,2.1789,2.8,2.4312,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.6704,1.4,0.7677,0.3,0.1,0.4,1.0056,1.4,1.0237,0.5,0.0,0.1513,0.319,0.3,0.3289,0.046,0.2,0.9091,0.8403,0.4591,0.3443,0.3431,0.114,0.134,0.5,0.5625
2026-03-17,420,0.25,0.0714,0.3548,420,0.4,0.0,0.4,1.6,0.0,1.1275,0.4,0.0,0.4,1.6,0.0,1.1275,0.4,0.05,0.45,1.6,0.7,1.2685,0.8,0.2,1.0,3.2,2.8,2.8188,0.6,0.1,0.7,2.4,1.4,1.9732,0.5,0.15,0.7,2.0,2.1,1.9732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.1,0.0878,0.302,0.2,0.3543,0.055,0.5,0.6087,0.8405,0.4706,0.2298,0.2212,-0.0066,0.155,0.2,0.4308
2026-03-18,291,0.2371,0.0447,0.299,291,0.8,0.4,1.6,3.3739,8.9538,5.3517,0.4,0.2,0.8,1.687,4.4769,2.6759,0.5,0.15,0.75,2.1087,3.3577,2.5086,0.6,0.2,1.0,2.5304,4.4769,3.3448,0.5,0.2,0.9,2.1087,4.4769,3.0103,0.5,0.15,0.75,2.1087,3.3577,2.5086,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4217,0.0,0.3345,0.05,0.0,0.05,0.2109,0.0,0.1672,0.481,0.0,0.1,0.316,0.3,0.2609,0.031,0.1,0.8889,0.8591,0.4165,0.2857,0.2846,0.0701,0.172,0.6,0.46
2026-03-19,522,0.2318,0.0575,0.2989,522,0.8,0.8,2.0,3.4512,13.92,6.6923,0.7,0.5,1.5,3.0198,8.7,5.0192,0.6,0.35,1.15,2.5884,6.09,3.8481,0.8,0.8,2.0,3.4512,13.92,6.6923,0.8,0.7,1.9,3.4512,12.18,6.3577,0.55,0.4,1.15,2.3727,6.96,3.8481,0.4,0.2,0.6,1.7256,3.48,2.0077,0.3,0.1,0.4,1.2942,1.74,1.3385,0.2,0.05,0.25,0.8628,0.87,0.8365,0.492,0.0,0.1128,0.301,0.2,0.2866,0.056,0.4,0.4138,0.8716,0.4014,0.332,0.3371,0.1972,0.151,0.4,0.443
2026-03-20,239,0.2259,0.0377,0.2762,239,0.4,0.2,0.6,1.7704,5.3111,2.1727,0.3,0.2,0.5,1.3278,5.3111,1.8106,0.25,0.1,0.35,1.1065,2.6556,1.2674,0.2,0.0,0.2,0.8852,0.0,0.7242,0.3,0.1,0.4,1.3278,2.6556,1.4485,0.25,0.1,0.35,1.1065,2.6556,1.2674,0.6,0.0,0.6,2.6556,0.0,2.1727,0.4,0.0,0.4,1.7704,0.0,1.4485,0.2,0.0,0.2,0.8852,0.0,0.7242,0.515,0.0,0.1463,0.28,0.3,0.2239,0.042,0.2,0.5,0.8243,0.4344,0.2191,0.2072,0.0887,0.163,0.5,0.4103
2026-03-21,527,0.2524,0.0588,0.3378,527,0.8,0.8,2.2,3.1699,13.6,6.5135,0.9,0.5,1.7,3.5662,8.5,5.0331,0.9,0.35,1.45,3.5662,5.95,4.293,1.0,0.8,2.4,3.9624,13.6,7.1056,0.9,0.5,1.7,3.5662,8.5,5.0331,0.85,0.3,1.35,3.368,5.1,3.9969,0.2,0.0,0.2,0.7925,0.0,0.5921,0.2,0.0,0.2,0.7925,0.0,0.5921,0.3,0.1,0.4,1.1887,1.7,1.1843,0.49,0.0,0.0969,0.307,0.0,0.2901,0.047,0.5,0.72,0.8634,0.3541,0.4286,0.4257,0.2735,0.156,0.5,0.5244
2026-03-22,430,0.2535,0.0419,0.3023,430,0.4,0.2,0.6,1.578,4.7778,1.9846,0.5,0.1,0.6,1.9725,2.3889,1.9846,0.5,0.15,0.7,1.9725,3.5833,2.3154,0.4,0.2,0.6,1.578,4.7778,1.9846,0.5,0.1,0.6,1.9725,2.3889,1.9846,0.4,0.1,0.5,1.578,2.3889,1.6538,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3945,0.0,0.3308,0.1,0.0,0.1,0.3945,0.0,0.3308,0.5,0.0,0.1163,0.293,0.1,0.3016,0.035,0.5,0.4667,0.8465,0.4168,0.2848,0.2776,0.1155,0.172,0.4,0.527
2026-03-23,50,0.16,0.0,0.16,50,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.2,1.25,,1.25,0.25,0.0,0.25,1.5625,,1.5625,0.2,0.0,0.2,1.25,,1.25,0.2,0.0,0.2,1.25,,1.25,0.25,0.0,0.25,1.5625,,1.5625,0.4,0.0,0.4,2.5,,2.5,0.3,0.0,0.3,1.875,,1.875,0.3,0.0,0.3,1.875,,1.875,0.54,0.2,0.1852,0.24,0.3,0.0833,0.02,0.1,0.0,0.88,0.363,0.2408,0.2313,0.3753,0.2,0.4,0.2
2026-03-24,720,0.2847,0.0653,0.3639,720,1.0,0.4,1.4,3.5122,6.1277,3.8473,0.9,0.2,1.1,3.161,3.0638,3.0229,0.85,0.3,1.25,2.9854,4.5957,3.4351,1.0,0.4,1.4,3.5122,6.1277,3.8473,0.9,0.2,1.1,3.161,3.0638,3.0229,0.7,0.2,0.95,2.4585,3.0638,2.6107,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.7024,0.0,0.5496,0.3,0.0,0.3,1.0537,0.0,0.8244,0.494,0.0,0.118,0.308,0.0,0.3739,0.039,0.3,0.75,0.8444,0.3974,0.3687,0.3637,0.158,0.158,0.7,0.5175
2026-03-25,100,0.25,0.09,0.36,100,0.4,0.2,0.8,1.6,2.2222,2.2222,0.4,0.1,0.6,1.6,1.1111,1.6667,0.4,0.15,0.6,1.6,1.6667,1.6667,0.4,0.2,0.8,1.6,2.2222,2.2222,0.4,0.1,0.6,1.6,1.1111,1.6667,0.4,0.15,0.6,1.6,1.6667,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.0,0.2778,0.57,0.0,0.0877,0.22,0.1,0.4545,0.03,0.2,0.6667,0.86,0.4607,0.3022,0.3037,0.0828,0.18,0.7,0.4444
2026-03-26,629,0.2289,0.0668,0.3084,629,0.8,0.4,1.2,3.4944,5.9905,3.8907,0.8,0.5,1.5,3.4944,7.4881,4.8634,0.6,0.4,1.1,2.6208,5.9905,3.5665,0.6,0.6,1.4,2.6208,8.9857,4.5392,0.7,0.4,1.3,3.0576,5.9905,4.2149,0.65,0.4,1.15,2.8392,5.9905,3.7286,0.6,0.4,1.0,2.6208,5.9905,3.2423,0.3,0.2,0.5,1.3104,2.9952,1.6211,0.25,0.1,0.35,1.092,1.4976,1.1348,0.491,0.0,0.0841,0.312,0.2,0.2857,0.037,0.6,0.5652,0.8712,0.4114,0.3293,0.3174,0.1126,0.161,0.2,0.4851
2026-03-27,100,0.32,0.05,0.39,100,0.6,0.0,0.6,1.875,0.0,1.5385,0.6,0.3,1.1,1.875,6.0,2.8205,0.5,0.15,0.75,1.5625,3.0,1.9231,0.8,0.2,1.2,2.5,4.0,3.0769,0.5,0.1,0.7,1.5625,2.0,1.7949,0.5,0.15,0.75,1.5625,3.0,1.9231,0.8,0.0,0.8,2.5,0.0,2.0513,0.5,0.0,0.5,1.5625,0.0,1.2821,0.4,0.0,0.4,1.25,0.0,1.0256,0.52,0.1,0.25,0.29,0.2,0.3103,0.04,0.2,0.75,0.82,0.4143,0.3756,0.3722,0.314,0.15,0.5,0.4667
2026-03-28,728,0.2843,0.0879,0.3901,728,0.4,0.4,0.8,1.4068,4.55,2.0507,0.7,0.6,1.6,2.4618,6.825,4.1014,0.65,0.4,1.25,2.286,4.55,3.2042,0.6,0.4,1.0,2.1101,4.55,2.5634,0.7,0.5,1.5,2.4618,5.6875,3.8451,0.65,0.45,1.3,2.286,5.1187,3.3324,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3517,1.1375,0.5127,0.1,0.05,0.15,0.3517,0.5687,0.3845,0.495,0.0,0.1444,0.295,0.1,0.3488,0.038,0.5,0.6429,0.8393,0.4245,0.3674,0.3589,0.2047,0.172,0.4,0.496
2026-03-29,289,0.2145,0.0519,0.2872,289,0.4,0.2,0.8,1.8645,3.8533,2.7855,0.4,0.2,0.8,1.8645,3.8533,2.7855,0.4,0.15,0.7,1.8645,2.89,2.4373,0.4,0.0,0.4,1.8645,0.0,1.3928,0.4,0.1,0.6,1.8645,1.9267,2.0892,0.35,0.15,0.65,1.6315,2.89,2.2633,0.4,0.0,0.4,1.8645,0.0,1.3928,0.4,0.0,0.4,1.8645,0.0,1.3928,0.2,0.0,0.2,0.9323,0.0,0.6964,0.509,0.0,0.1224,0.301,0.2,0.2069,0.045,0.4,0.5385,0.8374,0.4584,0.2696,0.2649,0.0674,0.145,0.4,0.4524
2026-03-30,243,0.358,0.1276,0.535,243,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.1172,0.0,0.7477,0.45,0.15,0.65,1.2569,1.1758,1.215,0.2,0.0,0.2,0.5586,0.0,0.3738,0.4,0.1,0.5,1.1172,0.7839,0.9346,0.5,0.15,0.75,1.3966,1.1758,1.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5586,0.0,0.3738,0.2,0.05,0.25,0.5586,0.3919,0.4673,0.514,0.1,0.136,0.3,0.2,0.5068,0.016,0.0,1.0,0.7654,0.5761,0.3458,0.347,0.1132,0.169,0.7,0.7073
2026-03-31,496,0.254,0.0827,0.3609,496,0.6,0.0,0.6,2.3619,0.0,1.6626,0.7,0.1,0.9,2.7556,1.2098,2.4939,0.65,0.15,0.85,2.5587,1.8146,2.3553,0.6,0.0,0.6,2.3619,0.0,1.6626,0.7,0.0,0.7,2.7556,0.0,1.9397,0.75,0.25,1.05,2.9524,3.0244,2.9095,0.2,0.0,0.2,0.7873,0.0,0.5542,0.2,0.0,0.2,0.7873,0.0,0.5542,0.25,0.0,0.25,0.9841,0.0,0.6927,0.494,0.0,0.1102,0.304,0.1,0.2715,0.044,0.6,0.6364,0.8528,0.4398,0.3783,0.3698,0.1606,0.157,0.3,0.5641
2026-04-01,225,0.2578,0.0533,0.3156,225,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.1638,0.0,0.9507,0.4,0.05,0.45,1.5517,0.9375,1.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.5517,0.0,1.2676,0.4,0.05,0.45,1.5517,0.9375,1.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.0,0.0909,0.302,0.2,0.3824,0.049,0.4,0.4545,0.84,0.4649,0.2734,0.2518,0.0479,0.16,0.4,0.4722
2026-04-02,448,0.2991,0.0938,0.4152,448,0.8,0.2,1.0,2.6746,2.1333,2.4086,0.8,0.2,1.0,2.6746,2.1333,2.4086,0.55,0.2,0.75,1.8388,2.1333,1.8065,0.8,0.2,1.0,2.6746,2.1333,2.4086,0.6,0.1,0.7,2.006,1.0667,1.686,0.55,0.15,0.7,1.8388,1.6,1.686,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3343,0.0,0.2409,0.2,0.05,0.3,0.6687,0.5333,0.7226,0.504,0.0,0.1504,0.301,0.0,0.3259,0.051,0.7,0.6522,0.8125,0.4865,0.2392,0.2244,-0.0056,0.143,0.3,0.6406
2026-04-03,228,0.3246,0.0921,0.4342,228,0.6,0.0,0.6,1.8486,0.0,1.3818,0.3,0.0,0.3,0.9243,0.0,0.6909,0.4,0.1,0.55,1.2324,1.0857,1.2667,0.6,0.2,1.0,1.8486,2.1714,2.303,0.4,0.1,0.6,1.2324,1.0857,1.3818,0.35,0.1,0.5,1.0784,1.0857,1.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3081,0.0,0.2303,0.15,0.0,0.15,0.4622,0.0,0.3455,0.491,0.0,0.1161,0.316,0.3,0.4306,0.018,0.0,0.75,0.8026,0.5212,0.2556,0.2335,-0.016,0.175,0.7,0.675
2026-04-04,746,0.2869,0.0724,0.382,746,0.6,0.4,1.0,2.0916,5.5259,2.6175,0.8,0.5,1.3,2.7888,6.9074,3.4028,0.75,0.35,1.15,2.6145,4.8352,3.0102,0.6,0.2,0.8,2.0916,2.763,2.094,0.7,0.5,1.2,2.4402,6.9074,3.1411,0.75,0.3,1.1,2.6145,4.1444,2.8793,0.4,0.0,0.4,1.3944,0.0,1.047,0.4,0.0,0.4,1.3944,0.0,1.047,0.35,0.1,0.45,1.2201,1.3815,1.1779,0.517,0.0,0.1477,0.277,0.0,0.3478,0.039,0.3,0.6552,0.8324,0.458,0.3396,0.3295,0.1431,0.166,0.7,0.5323
2026-04-05,114,0.1579,0.0263,0.1842,114,0.4,0.0,0.4,2.5333,0.0,2.1714,0.3,0.0,0.3,1.9,0.0,1.6286,0.4,0.1,0.5,2.5333,3.8,2.7143,0.4,0.0,0.4,2.5333,0.0,2.1714,0.3,0.0,0.3,1.9,0.0,1.6286,0.3,0.05,0.35,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.2667,0.0,1.0857,0.2,0.0,0.2,1.2667,0.0,1.0857,0.518,0.0,0.0169,0.272,0.5,0.2258,0.009,0.1,0.0,0.9035,0.3601,0.4095,0.3813,0.1976,0.202,0.4,0.4348
2026-04-06,60,0.25,0.05,0.3,60,0.4,0.2,0.6,1.6,4.0,2.0,0.3,0.1,0.4,1.2,2.0,1.3333,0.5,0.15,0.65,2.0,3.0,2.1667,0.2,0.0,0.2,0.8,0.0,0.6667,0.4,0.1,0.5,1.6,2.0,1.6667,0.45,0.1,0.55,1.8,2.0,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.25,0.8,1.0,0.8333,0.533,0.0,0.0938,0.25,0.4,0.2667,0.017,0.0,1.0,0.8667,0.3929,0.3854,0.3783,0.0891,0.2,0.6,0.5833
2026-04-13,517,0.2495,0.0542,0.3172,517,0.6,0.2,0.8,2.4047,3.6929,2.522,0.7,0.3,1.1,2.8054,5.5393,3.4677,0.6,0.25,0.9,2.4047,4.6161,2.8372,0.6,0.2,0.8,2.4047,3.6929,2.522,0.6,0.2,0.8,2.4047,3.6929,2.522,0.55,0.25,0.85,2.2043,4.6161,2.6796,0.2,0.0,0.2,0.8016,0.0,0.6305,0.3,0.0,0.3,1.2023,0.0,0.9457,0.2,0.0,0.2,0.8016,0.0,0.6305,0.528,0.0,0.1355,0.286,0.0,0.3311,0.048,0.4,0.48,0.8549,0.4085,0.2958,0.2846,0.1339,0.137,0.6,0.4366
2026-04-14,474,0.23,0.0506,0.2911,474,0.4,0.0,0.4,1.7394,0.0,1.3739,0.6,0.4,1.2,2.6092,7.9,4.1217,0.65,0.3,1.05,2.8266,5.925,3.6065,0.6,0.2,0.8,2.6092,3.95,2.7478,0.5,0.3,1.0,2.1743,5.925,3.4348,0.6,0.25,0.95,2.6092,4.9375,3.263,0.2,0.0,0.2,0.8697,0.0,0.687,0.3,0.0,0.3,1.3046,0.0,1.0304,0.3,0.0,0.3,1.3046,0.0,1.0304,0.519,0.0,0.1463,0.293,0.1,0.2302,0.034,0.0,0.375,0.8565,0.406,0.2847,0.279,0.1634,0.154,0.9,0.4795
2026-04-15,316,0.2532,0.0601,0.3228,316,0.4,0.2,0.6,1.58,3.3263,1.8588,0.4,0.1,0.5,1.58,1.6632,1.549,0.25,0.05,0.3,0.9875,0.8316,0.9294,0.4,0.2,0.6,1.58,3.3263,1.8588,0.3,0.1,0.4,1.185,1.6632,1.2392,0.25,0.05,0.3,0.9875,0.8316,0.9294,0.4,0.4,1.0,1.58,6.6526,3.098,0.5,0.2,0.8,1.975,3.3263,2.4784,0.5,0.15,0.7,1.975,2.4947,2.1686,0.547,0.0,0.1908,0.266,0.1,0.369,0.041,0.3,0.1538,0.8038,0.4704,0.2321,0.2339,0.2249,0.146,0.6,0.3043
2026-04-16,304,0.2336,0.0658,0.3322,304,0.8,0.4,1.4,3.4254,6.08,4.2139,0.5,0.2,0.8,2.1408,3.04,2.4079,0.55,0.15,0.75,2.3549,2.28,2.2574,0.6,0.4,1.2,2.569,6.08,3.6119,0.5,0.2,0.8,2.1408,3.04,2.4079,0.45,0.2,0.75,1.9268,3.04,2.2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4282,0.0,0.301,0.543,0.0,0.097,0.276,0.1,0.3214,0.036,0.2,0.3636,0.8355,0.4261,0.3138,0.3184,0.121,0.145,0.7,0.5455
