bt_date,name,team,opponent,predicted_pts,elfies,actual,hit_1pt,hit_2pt
2025-12-14,Kaapo Kakko,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Matty Beniers,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Shane Wright,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Frederick Gaudreau,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Ryker Evans,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Brandon Montour,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Eeli Tolvanen,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Ben Meyers,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Jani Nyman,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Philipp Grubauer,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Cale Fleury,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Joshua Mahura,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Mason Marchment,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Ryan Winterton,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Adam Larsson,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Jacob Melanson,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-14,Tye Kartye,SEA,BUF,0.0,0.0,0.0,False,False
2025-12-15,Mark Scheifele,WPG,OTT,1.99464417989418,2.348687016758761,0.0,False,False
2025-12-15,Brad Marchand,FLA,TB,1.8969511784511786,2.0667021038876867,1.0,True,False
2025-12-15,Kyle Connor,WPG,OTT,1.6008485449735452,1.6715002708739137,1.0,True,False
2025-12-15,Sam Reinhart,FLA,TB,1.4809900793650794,1.4383053684668556,2.0,True,True
2025-12-15,Anton Lundell,FLA,TB,1.4892289562289562,1.4262343448006698,1.0,True,False
2025-12-15,Matthew Robertson,NYR,ANA,1.4256170634920635,1.3088222971865409,1.0,True,False
2025-12-15,Will Cuylle,NYR,ANA,1.3990122655122657,1.2880894146940325,0.0,False,False
2025-12-15,Conor Sheary,NYR,ANA,1.2891542207792208,1.0726353765129266,0.0,False,False
2025-12-15,Nikita Kucherov,TB,FLA,1.1884728835978837,1.0654607483290406,0.0,False,False
2025-12-15,Adam Lowry,WPG,OTT,1.2467085137085137,1.0575613283694132,0.0,False,False
2025-12-15,Josh Morrissey,WPG,OTT,1.2754431216931217,1.035610758370785,0.0,False,False
2025-12-15,J.T. Miller,NYR,ANA,1.2460952380952381,1.0046717872753506,0.0,False,False
2025-12-15,Gabriel Vilardi,WPG,OTT,1.2372270044770046,0.9879400075811096,1.0,True,False
2025-12-15,Sam Bennett,FLA,TB,1.2173710317460318,0.9570340448473422,0.0,False,False
2025-12-15,Noah Laba,NYR,ANA,1.1949007936507936,0.9110095678058792,0.0,False,False
2025-12-15,Morgan Barron,WPG,OTT,1.1598611111111112,0.8676758284893897,1.0,True,False
2025-12-15,Brady Tkachuk,OTT,WPG,1.1010833333333334,0.8353550927605146,1.0,True,False
2025-12-15,Dylan Cozens,OTT,WPG,1.0641170634920634,0.7636304017485139,0.0,False,False
2025-12-15,J.J. Moser,TB,FLA,0.9626765873015873,0.6431551217024161,1.0,True,False
2025-12-15,Mika Zibanejad,NYR,ANA,0.9546798941798943,0.548222370152501,0.0,False,False
